date,close,open,high,low,volume
2019/11/19,1481.2,1477.9,1482.6,1471.8,35.81K
2019/11/20,1481,1481.4,1486,1473,58.28K
2019/11/21,1470.5,1481.3,1482.7,1469.4,75.50K
2019/11/22,1470.5,1470.9,1480.3,1468.1,81.55K
2019/11/25,1463.8,1467.5,1468.9,1460.7,126.74K
2019/11/26,1467.4,1461.3,1470,1456.6,285.63K
2019/11/27,1466,1473.7,1473.9,1464.5,15.69K
2019/11/29,1478.1,1467.8,1478.3,1464.5,4.58K
2019/12/2,1474.6,1474.1,1477.1,1465.8,10.81K
2019/12/3,1489.9,1473.4,1493.1,1471.2,13.27K
2019/12/4,1485.6,1488.8,1495.2,1482.3,15.90K
2019/12/5,1488.6,1486.5,1491,1483.4,4.69K
2019/12/6,1470.7,1486.7,1490,1469,15.15K
2019/12/9,1470.5,1469,1475.2,1469,4.90K
2019/12/10,1473.7,1471.6,1478.8,1469.7,8.28K
2019/12/11,1480.6,1474.3,1487.8,1472.7,13.02K
2019/12/12,1477.9,1484.2,1496.7,1474.2,5.12K
2019/12/13,1486.9,1477.9,1488.1,1472.2,7.23K
2019/12/16,1486.1,1485.8,1490,1483.4,2.83K
2019/12/17,1486.4,1486,1490.5,1484.3,10.20K
2019/12/18,1484.4,1486.2,1489.4,1480.4,5.32K
2019/12/19,1490,1485.2,1491.3,1483.1,6.56K
2019/12/20,1486.6,1488.6,1490.4,1485.2,1.45K
2019/12/23,1494.4,1487.2,1495.7,1487.2,2.46K
2019/12/24,1510.6,1495.5,1510.8,1494.1,5.11K
2019/12/26,1520.3,1509.8,1523,1508,7.83K
2019/12/27,1524.1,1521.9,1525.6,1518,10.68K
2019/12/30,1524.6,1521.9,1525,1519.6,6.88K
2019/12/31,1529.3,1523.8,1534.5,1523.8,18.81K
2020/1/2,1534.3,1527.5,1540.1,1526,19.19K
2020/1/3,1558.7,1537.9,1562.2,1536.7,19.72K
2020/1/6,1575.1,1572.2,1595.7,1568.9,48.64K
2020/1/7,1580.5,1573.1,1585.3,1563.3,45.63K
2020/1/8,1566.5,1583.3,1619.6,1559.8,55.74K
2020/1/9,1560.6,1564.3,1568.3,1547.4,35.81K
2020/1/10,1566.4,1560.1,1570.3,1553,47.51K
2020/1/13,1557,1569.5,1569.5,1553.4,82.13K
2020/1/14,1550.9,1555.4,1555.6,1542.8,43.90K
2020/1/15,1560.1,1552.9,1564.8,1552.9,44.84K
2020/1/16,1556.5,1562.6,1564.4,1554.1,32.58K
2020/1/17,1566.5,1558.3,1567.5,1555.5,37.82K
2020/1/21,1564.1,1564.2,1574.8,1552.1,68.33K
2020/1/22,1562.9,1564.4,1565.7,1556.3,76.26K
2020/1/23,1571.6,1564.7,1573.7,1557.5,69.90K
2020/1/24,1578.2,1568.4,1581.6,1562.1,124.27K
2020/1/27,1583.7,1586.1,1594.7,1581.6,138.92K
2020/1/28,1575.8,1587.1,1588.5,1570.4,194.66K
2020/1/29,1576,1572,1583,1567.9,238.02K
2020/1/30,1595.1,1587.3,1596.5,1583.1,13.36K
2020/1/31,1593.8,1584.9,1601.2,1581.2,6.87K
2020/2/3,1588.3,1603.6,1603.9,1579.1,3.91K
2020/2/4,1561.4,1588.4,1589.6,1558.7,6.79K
2020/2/5,1568.7,1563.4,1571.7,1556.9,10.77K
2020/2/6,1575.8,1564.5,1577.6,1562,3.20K
2020/2/7,1579.2,1575.7,1583.3,1570,5.77K
2020/2/10,1585.4,1581.6,1586.3,1577.8,4.94K
2020/2/11,1575.9,1581.6,1583.1,1570.9,12.95K
2020/2/12,1577.3,1576.7,1579.2,1570.5,17.80K
2020/2/13,1584.5,1574.6,1587,1574.5,4.72K
2020/2/14,1591.9,1585.3,1593.6,1581.9,16.79K
2020/2/18,1609.3,1590.4,1613.8,1587.5,17.65K
2020/2/19,1617.5,1610.2,1621.5,1608.1,6.16K
2020/2/20,1626.2,1620,1632,1612.6,15.70K
2020/2/21,1654.6,1628.3,1657.4,1627.6,19.99K
2020/2/24,1682.4,1660.3,1697,1658.8,40.17K
2020/2/25,1655.8,1670,1670,1632.6,23.32K
2020/2/26,1648.9,1643,1662.7,1632.4,20.86K
2020/2/27,1648.2,1649.9,1668.2,1642.4,22.88K
2020/2/28,1571.8,1651.7,1656.1,1569.1,65.34K
2020/3/2,1599.5,1598.4,1616.5,1581.2,23.69K
2020/3/3,1648.9,1594.3,1654.7,1594.3,34.66K
2020/3/4,1647.2,1643,1658.6,1637.4,28.13K
2020/3/5,1672,1642.7,1679.2,1641.5,27.67K
2020/3/6,1676.1,1676.9,1696.5,1646.2,71.20K
2020/3/9,1678.6,1694.5,1707.8,1660.8,54.57K
2020/3/10,1663.3,1683.4,1683.5,1644.5,52.24K
2020/3/11,1645.4,1652.4,1674.7,1635.7,85.84K
2020/3/12,1593.2,1638.7,1654,1563.4,94.80K
2020/3/13,1519.5,1581,1600.4,1507,75.40K
2020/3/16,1488.6,1564.8,1576,1453,73.79K
2020/3/17,1528.1,1505.8,1556.4,1468.6,73.57K
2020/3/18,1480.6,1533.7,1548.9,1476,73.22K
2020/3/19,1482.3,1489.7,1505.2,1462.8,64.61K
2020/3/20,1488.1,1474.7,1522.5,1460.9,46.27K
2020/3/23,1572.7,1508.4,1574.8,1489.4,98.80K
2020/3/24,1663.3,1566.3,1693.5,1566.3,175.51K
2020/3/25,1634.3,1665.5,1698,1609,107.99K
2020/3/26,1660.3,1642.2,1677.2,1612,145.43K
2020/3/27,1654.1,1653.4,1661,1630.7,159.26K
2020/3/30,1643.5,1663.1,1674,1632.3,6.14K
2020/3/31,1596.6,1640.4,1641.6,1589.3,6.07K
2020/4/1,1591.7,1590.7,1611.9,1580,5.77K
2020/4/2,1637.7,1602.9,1645.2,1596.5,7.55K
2020/4/3,1645.5,1635,1652.6,1624.3,4.33K
2020/4/6,1692.2,1648.1,1712.9,1638.2,9.30K
2020/4/7,1682.8,1705,1739.7,1672.9,7.22K
2020/4/8,1683.8,1679,1694.6,1671.2,4.76K
2020/4/9,1752.1,1678.2,1753.5,1678.2,10.13K
2020/4/13,1760.9,1739.3,1771.3,1724.4,5.10K
2020/4/14,1769.4,1762.4,1789,1748.6,9.46K
2020/4/15,1741.2,1754.2,1760.1,1732.8,5.81K
2020/4/16,1733.2,1744,1768.5,1724.6,6.73K
2020/4/17,1700.1,1740,1740,1693.1,12.31K
2020/4/20,1712.6,1694.5,1719.3,1686.4,9.96K
2020/4/21,1689.8,1713,1719.3,1668.4,13.05K
2020/4/22,1741.4,1700.5,1745.2,1698.7,8.54K
2020/4/23,1748.8,1738,1767.4,1734.8,5.56K
2020/4/24,1739.7,1756.3,1763.7,1730,6.69K
2020/4/27,1728.7,1749.2,1750,1724.5,7.47K
2020/4/28,1727.8,1729.1,1736.7,1709.4,8.40K
2020/4/29,1719.2,1730.5,1739.2,1714,5.11K
2020/4/30,1701,1733.2,1742.7,1694.1,11.76K
2020/5/1,1707.2,1699.7,1720.2,1683.3,12.18K
2020/5/4,1720.3,1718.1,1731.5,1707,11.14K
2020/5/5,1718.9,1717.5,1725.6,1703.6,14.77K
2020/5/6,1696.5,1722.3,1724.5,1691,20.00K
2020/5/7,1735.7,1694.2,1743.1,1692.3,44.14K
2020/5/8,1726.6,1737,1745.1,1716.7,46.93K
2020/5/11,1711.3,1718.1,1726.6,1705,52.43K
2020/5/12,1717.3,1712.3,1728.4,1706.2,49.23K
2020/5/13,1726.9,1716.1,1734.9,1710.5,37.39K
2020/5/14,1752.1,1734.4,1757,1726.8,21.06K
2020/5/15,1768,1750,1772.8,1748.3,20.76K
2020/5/18,1746.7,1769.4,1787.5,1741.9,27.74K
2020/5/19,1757.9,1746.8,1763.9,1739.6,24.24K
2020/5/20,1765.6,1761.4,1770.1,1757.1,35.79K
2020/5/21,1736.9,1765.3,1765.3,1731.2,59.71K
2020/5/22,1753.5,1741.6,1758,1737.8,61.87K
2020/5/26,1728.2,1753,1755.6,1721.2,152.50K
2020/5/27,1726.8,1724.1,1729.1,1701.6,158.95K
2020/5/28,1737.3,1732.3,1752.4,1728.6,3.35K
2020/5/29,1760.7,1745,1763.3,1738,2.66K
2020/6/1,1759.1,1766.5,1768.5,1746.8,1.82K
2020/6/2,1743.3,1763,1765.8,1737.5,2.20K
2020/6/3,1716.1,1744.8,1745.7,1701.5,3.46K
2020/6/4,1738.1,1716.2,1739.2,1711.3,3.07K
2020/6/5,1694.1,1731.3,1732.8,1683.8,1.74K
2020/6/8,1715.7,1694.7,1716.9,1693.8,0.77K
2020/6/9,1732.2,1715.1,1738.8,1709.8,2.73K
2020/6/10,1730.4,1732.3,1757.8,1724,2.46K
2020/6/11,1748.8,1758,1763.7,1737,1.75K
2020/6/12,1746.2,1744.9,1761.7,1738.1,0.68K
2020/6/15,1735.7,1749.7,1750.2,1715.3,1.06K
2020/6/16,1745.3,1743.7,1749.2,1732,1.17K
2020/6/17,1744.3,1745.3,1747.4,1726.4,1.26K
2020/6/18,1739.9,1745,1756.4,1731.2,1.83K
2020/6/19,1761,1738.8,1767,1738.5,1.97K
2020/6/22,1774.2,1773,1786.3,1763.1,2.61K
2020/6/23,1789.8,1773.6,1793.9,1766.4,1.49K
2020/6/24,1784,1793,1803.7,1779.6,1.47K
2020/6/25,1779.7,1778.4,1788,1773.6,3.56K
2020/6/26,1789.8,1783.7,1795.4,1763.5,2.09K
2020/6/29,1790.6,1798.1,1799.1,1786.1,1.37K
2020/6/30,1810,1793.8,1813,1784.4,3.30K
2020/7/1,1790.8,1806.9,1816.8,1778.8,4.21K
2020/7/2,1801,1790.5,1802.5,1777.5,4.65K
2020/7/6,1804.9,1797.9,1810,1791,2.54K
2020/7/7,1821.7,1806.9,1822,1793,6.82K
2020/7/8,1834,1819.7,1842.3,1816.8,6.30K
2020/7/9,1817.6,1831.8,1838.6,1814.8,5.32K
2020/7/10,1815.6,1821.2,1830.4,1810.6,5.21K
2020/7/13,1827.8,1817,1832,1815.5,4.01K
2020/7/14,1825.5,1819,1826.9,1804.5,6.31K
2020/7/15,1826.1,1824.1,1830.8,1816.5,2.41K
2020/7/16,1811.7,1825.8,1827.4,1805.5,2.86K
2020/7/17,1820.9,1808.7,1824.3,1807.1,4.31K
2020/7/20,1827.4,1821.8,1833.2,1818.1,4.49K
2020/7/21,1853.8,1829.5,1854.7,1827.2,9.18K
2020/7/22,1876.7,1852.4,1883.3,1852.4,11.13K
2020/7/23,1902.2,1883.4,1911,1875,10.77K
2020/7/24,1910.1,1897,1917.4,1893,11.64K
2020/7/27,1941.4,1913.1,1954.6,1912.3,23.25K
2020/7/28,1952.8,1948.1,1985.9,1912.2,30.15K
2020/7/29,1965.3,1960.1,1986.4,1945.1,23.27K
2020/7/30,1966.8,1986.4,1987.3,1952.3,271.38K
2020/7/31,1985.9,1973.6,2005.4,1971.4,279.32K
2020/8/3,1986.3,1997.4,2009.5,1975.2,178.75K
2020/8/4,2021,1993.5,2037.7,1982.6,274.42K
2020/8/5,2049.3,2037,2070.3,2027.5,366.38K
2020/8/6,2069.4,2055,2081.8,2049,312.76K
2020/8/7,2028,2076.4,2089.2,2024.8,398.13K
2020/8/10,2039.7,2044.8,2060.8,2027.8,251.31K
2020/8/11,1946.3,2038.4,2040.5,1911.3,565.00K
2020/8/12,1949,1921.6,1961,1874.2,459.84K
2020/8/13,1970.4,1927.3,1974.8,1923,349.89K
2020/8/14,1949.8,1963.8,1970,1939.1,241.80K
2020/8/17,1998.7,1956.4,2000.8,1939.1,289.44K
2020/8/18,2013.1,1993.6,2024.6,1985.2,361.48K
2020/8/19,1970.3,2010.5,2015.6,1930.5,443.26K
2020/8/20,1946.5,1934.4,1963.1,1928.9,383.34K
2020/8/21,1947,1955.6,1963.1,1916.6,355.07K
2020/8/24,1939.2,1947.9,1970.3,1930.8,286.26K
2020/8/25,1923.1,1935.9,1944.1,1919.1,274.11K
2020/8/26,1952.5,1939,1963.4,1908.4,342.21K
2020/8/27,1932.6,1963,1987,1914.7,467.17K
2020/8/28,1974.9,1937.5,1983,1928.2,334.10K
2020/8/31,1978.6,1973.9,1985.8,1962.3,245.11K
2020/9/1,1978.9,1973.7,2001.2,1969.2,304.89K
2020/9/2,1944.7,1976.8,1980.4,1938.9,332.59K
2020/9/3,1937.8,1948.9,1956.6,1927.2,303.03K
2020/9/4,1934.3,1938,1956.6,1921.6,304.74K
2020/9/8,1943.2,1938,1948.3,1911.7,416.01K
2020/9/9,1954.9,1939.4,1959.7,1926.3,227.18K
2020/9/10,1964.3,1955.3,1975.2,1948.6,271.48K
2020/9/11,1947.9,1953.8,1963.4,1944,205.23K
2020/9/14,1963.7,1948.9,1972.5,1945.2,200.09K
2020/9/15,1966.2,1966.2,1982.4,1955.6,239.54K
2020/9/16,1970.5,1961.4,1983.8,1957.2,298.39K
2020/9/17,1949.9,1967.6,1969.3,1938.2,273.14K
2020/9/18,1962.1,1951.1,1968.2,1951.1,174.77K
2020/9/21,1910.6,1957.3,1962.9,1885.4,386.67K
2020/9/22,1907.6,1918.1,1925.5,1898.9,282.71K
2020/9/23,1868.4,1905.1,1909.9,1856,411.56K
2020/9/24,1876.9,1866.9,1880.9,1851,345.04K
2020/9/25,1866.3,1872.7,1879.3,1854.1,230.86K
2020/9/28,1882.3,1862.7,1888.2,1851.1,235.92K
2020/9/29,1910.4,1893.4,1911.8,1889.4,2.22K
2020/9/30,1902.6,1910.2,1915.2,1893.4,3.47K
2020/10/1,1923.4,1901.1,1924.5,1897.6,2.19K
2020/10/2,1914.7,1918,1930.4,1903.5,2.00K
2020/10/5,1927,1914.3,1931.6,1898.4,2.92K
2020/10/6,1915.8,1925,1933.5,1886.3,2.92K
2020/10/7,1897.7,1889,1908.5,1884,6.46K
2020/10/8,1902.7,1897.7,1911.9,1893,7.06K
2020/10/9,1933.6,1906,1944,1906,8.33K
2020/10/12,1936.3,1942.4,1945.3,1931.3,3.01K
2020/10/13,1902.2,1936.1,1937.8,1897.8,6.20K
2020/10/14,1915.1,1903,1925.1,1892.8,2.33K
2020/10/15,1916.6,1911.5,1920.7,1900.5,3.29K
2020/10/16,1914,1920.7,1925.8,1908.8,3.17K
2020/10/19,1919.3,1912.7,1930.8,1908.5,4.53K
2020/10/20,1922.9,1913.3,1925,1904.4,4.82K
2020/10/21,1936.9,1917.8,1943.2,1917.8,5.00K
2020/10/22,1912,1935.5,1936.1,1902,6.46K
2020/10/23,1912.7,1914.5,1924.5,1902.8,4.61K
2020/10/26,1913.2,1912.3,1918.3,1900.2,4.28K
2020/10/27,1919.3,1911.4,1920.9,1906.3,5.39K
2020/10/28,1886.6,1917.4,1919.4,1876.5,6.94K
2020/10/29,1875.2,1884.1,1892,1866.7,7.49K
2020/10/30,1887.2,1875.1,1897.9,1871.1,10.61K
2020/11/2,1899.7,1885.3,1904.3,1881,11.69K
2020/11/3,1917.4,1903.4,1919,1895.4,14.98K
2020/11/4,1903.1,1917.9,1924,1888.6,21.93K
2020/11/5,1953.8,1910.5,1961.4,1910.2,24.77K
2020/11/6,1959.1,1957.4,1968.9,1944.6,37.30K
2020/11/9,1860.6,1961.7,1973.3,1854,96.86K
2020/11/10,1883,1870.8,1894.9,1865.2,52.03K
2020/11/11,1868.1,1882.6,1888.8,1860.2,45.21K
2020/11/12,1880.2,1873.5,1889.5,1867.2,46.07K
2020/11/13,1893,1883,1902.4,1878.8,20.39K
2020/11/16,1894.1,1893.7,1904.3,1868.8,31.18K
2020/11/17,1891.3,1894.3,1898.9,1882.7,21.64K
2020/11/18,1879.2,1886,1889.7,1866.2,46.70K
2020/11/19,1866.9,1877,1877.8,1855.7,42.39K
2020/11/20,1878.2,1869.8,1884.7,1864.7,46.61K
2020/11/23,1844.1,1875.9,1880.7,1834.4,108.43K
2020/11/24,1810.9,1842.6,1843,1803.7,126.76K
2020/11/25,1811.2,1812,1821.7,1804.7,133.60K
2020/11/27,1792.1,1816.7,1826,1781.2,7.72K
2020/11/30,1784.8,1795,1797,1771.3,3.74K
2020/12/1,1822.8,1784.1,1824.7,1783.3,4.19K
2020/12/2,1833.9,1823,1839.2,1814.8,7.07K
2020/12/3,1844.7,1837,1850.7,1830.5,4.06K
2020/12/4,1844,1847.9,1856.2,1836.1,4.88K
2020/12/7,1870.1,1846.7,1876.9,1829.2,8.07K
2020/12/8,1879.1,1869.8,1883.7,1868.2,4.14K
2020/12/9,1842.6,1879.1,1879.1,1832.4,5.56K
2020/12/10,1841.5,1847.5,1857.9,1836.6,4.64K
2020/12/11,1847.6,1844.6,1855.8,1831,4.30K
2020/12/14,1836.1,1849,1849,1825,3.68K
2020/12/15,1859.4,1835.5,1863,1834.2,3.22K
2020/12/16,1863,1861.5,1873.6,1852.6,4.18K
2020/12/17,1894.5,1871.6,1906,1870.5,5.68K
2020/12/18,1893,1894.8,1899.4,1886.2,2.55K
2020/12/21,1887,1896.8,1915.4,1863.3,3.96K
2020/12/22,1874.5,1886.9,1893.3,1868,4.15K
2020/12/23,1882.3,1869.4,1887.5,1865.8,2.30K
2020/12/24,1887.4,1881.8,1890,1877.3,2.57K
2020/12/28,1884.8,1890.9,1908,1877.2,3.94K
2020/12/29,1887.3,1882.1,1895.2,1880.1,4.37K
2020/12/30,1897.8,1886.5,1903,1884.3,3.35K
2020/12/31,1899.6,1903,1909.2,1893.8,5.35K
2021/1/4,1951.1,1912.5,1953,1911.3,16.79K
2021/1/5,1958.8,1950.7,1961,1942.8,12.67K
2021/1/6,1913,1958.3,1966.8,1907.2,25.53K
2021/1/7,1918,1925.9,1933.8,1912.2,10.63K
2021/1/8,1839.7,1921.6,1922.3,1832,56.15K
2021/1/11,1854.9,1852.9,1860,1821.3,54.96K
2021/1/12,1848.2,1850.7,1867.8,1840,51.42K
2021/1/13,1858.8,1858.6,1866.5,1845.7,70.54K
2021/1/14,1855.4,1849.4,1861.1,1830.4,73.07K
2021/1/15,1833.7,1850.4,1860.2,1826.1,40.61K
2021/1/19,1844,1832.3,1848.4,1804.7,90.42K
2021/1/20,1870.2,1843.2,1875.6,1834.8,52.60K
2021/1/21,1869.3,1875.6,1878.1,1861.2,48.23K
2021/1/22,1859.9,1874,1874.1,1839.7,77.97K
2021/1/25,1859,1858.6,1870.9,1850,89.52K
2021/1/26,1854.8,1858.7,1864.5,1851.1,91.25K
2021/1/27,1848.9,1854.3,1855.7,1832.4,174.14K
2021/1/28,1843.7,1847.8,1869.6,1839,10.09K
2021/1/29,1852.7,1847.6,1881,1844.2,6.79K
2021/2/1,1866,1867.3,1877.8,1854.5,16.65K
2021/2/2,1835.8,1865.8,1867.6,1833,5.63K
2021/2/3,1837.6,1841.2,1848,1832.4,6.79K
2021/2/4,1793.8,1837.5,1838,1787.3,5.83K
2021/2/5,1815.6,1797.5,1817.9,1795.4,6.31K
2021/2/8,1836.8,1818.9,1842.2,1809.9,6.06K
2021/2/9,1840.2,1835,1852,1833,3.40K
2021/2/10,1845.6,1842.3,1858.9,1837.8,5.70K
2021/2/11,1829.8,1847.4,1850.8,1825.5,4.30K
2021/2/12,1826,1829.3,1833,1813.3,3.84K
2021/2/16,1801.9,1828,1829.9,1791.6,6.43K
2021/2/17,1775.8,1795.1,1796.9,1771.6,8.11K
2021/2/18,1778,1779,1790.8,1769.5,5.73K
2021/2/19,1780.3,1777.7,1793.1,1762.9,7.96K
2021/2/22,1811.2,1785.8,1814.7,1781.5,6.10K
2021/2/23,1808.6,1812.2,1817.6,1797.4,5.53K
2021/2/24,1800.8,1807.9,1815,1785,6.49K
2021/2/25,1778.4,1806.9,1806.9,1767.1,9.09K
2021/2/26,1731.6,1771.5,1775.6,1718.1,16.64K
2021/3/1,1725.8,1735.4,1759.9,1720.2,10.64K
2021/3/2,1736.5,1724.5,1740.1,1707.8,11.03K
2021/3/3,1718.7,1739.1,1741,1702.9,12.21K
2021/3/4,1703.7,1712.3,1724.1,1690.8,21.57K
2021/3/5,1701.6,1698.4,1708.3,1685.8,52.83K
2021/3/8,1680.8,1703.9,1714.9,1676.2,64.06K
2021/3/9,1719.7,1683.1,1721.4,1679.7,48.45K
2021/3/10,1724.5,1717.4,1727.8,1708.4,58.59K
2021/3/11,1725.2,1727.6,1740.4,1719.3,50.44K
2021/3/12,1722.4,1722.6,1730.4,1699.4,42.74K
2021/3/15,1731.8,1728.2,1735.5,1721.8,19.53K
2021/3/16,1733.2,1732.5,1742.6,1727.1,16.65K
2021/3/17,1729.2,1732.4,1752.7,1724.1,15.64K
2021/3/18,1734.6,1745.9,1756,1719.1,19.36K
2021/3/19,1743.9,1736.3,1748.2,1729.3,40.49K
2021/3/22,1740.4,1747.5,1749.2,1728.6,38.35K
2021/3/23,1727.5,1741.2,1744.4,1725.2,65.40K
2021/3/24,1735.5,1728.2,1739.9,1724.8,72.47K
2021/3/25,1727.3,1736,1747.1,1722.5,74.22K
2021/3/26,1734.7,1727.5,1737.9,1721.2,99.68K
2021/3/29,1714.6,1732.4,1734.8,1705.6,182.75K
2021/3/30,1687.9,1714.8,1715.8,1680.6,2.72K
2021/3/31,1717.5,1687.3,1718.1,1679.4,2.71K
2021/4/1,1730.3,1711.4,1733.2,1708.8,2.20K
2021/4/5,1730.7,1732.1,1735.9,1723.6,1.37K
2021/4/6,1745,1731.8,1748.3,1730.7,3.87K
2021/4/7,1743.6,1746.6,1747.2,1734,1.72K
2021/4/8,1760.3,1739.5,1761.2,1735.8,4.00K
2021/4/9,1746.8,1757.3,1759,1732.9,4.02K
2021/4/12,1734.6,1745.2,1748,1729.6,3.63K
2021/4/13,1749.5,1734.7,1751.2,1725.5,4.27K
2021/4/14,1738.2,1748.4,1752.5,1734.7,2.79K
2021/4/15,1768.8,1738.8,1772.4,1736.8,3.88K
2021/4/16,1782.2,1766.2,1786.2,1763.7,2.57K
2021/4/19,1772.7,1780.1,1791.7,1768.6,1.87K
2021/4/20,1780.4,1772.7,1782.6,1765.8,1.91K
2021/4/21,1795.2,1780.6,1800,1779,3.26K
2021/4/22,1784,1797,1800,1779.3,2.13K
2021/4/23,1779.9,1786.3,1798.2,1771.7,5.12K
2021/4/26,1782.3,1776,1784.9,1770.8,3.72K
2021/4/27,1781,1783.2,1787.8,1776.6,7.80K
2021/4/28,1776.1,1777.3,1784.7,1763.9,5.98K
2021/4/29,1770.5,1784.2,1791.5,1756.8,8.69K
2021/4/30,1769.8,1773.9,1775,1765.6,17.31K
2021/5/3,1794,1770.4,1800.8,1768.5,7.92K
2021/5/4,1778.2,1795.1,1801.6,1771.6,9.94K
2021/5/5,1786.5,1780.9,1790.2,1771.5,20.46K
2021/5/6,1817.9,1789,1820.5,1784.1,23.09K
2021/5/7,1833.5,1817.3,1846.5,1815.7,26.44K
2021/5/10,1839.8,1836.1,1848.4,1832.8,64.97K
2021/5/11,1838.1,1837.6,1844.3,1819.8,71.63K
2021/5/12,1824.8,1840.2,1846.5,1815,55.16K
2021/5/13,1826.1,1816.6,1830.9,1810.7,41.80K
2021/5/14,1840,1829.3,1849,1821.3,24.14K
2021/5/17,1869.6,1843.5,1871.1,1843.1,42.11K
2021/5/18,1870.1,1869.1,1877.8,1865.6,49.55K
2021/5/19,1883.4,1872.2,1893.2,1854.4,58.81K
2021/5/20,1883.9,1872.2,1887.2,1866.2,44.91K
2021/5/21,1878.9,1880.4,1892.3,1872.5,53.04K
2021/5/24,1886.7,1885.6,1890,1877.9,55.84K
2021/5/25,1900.5,1883.4,1903.7,1875.4,176.60K
2021/5/26,1903.8,1902.4,1915.6,1893,178.18K
2021/5/27,1900.1,1900.9,1907.7,1892.8,3.11K
2021/5/28,1906.9,1901.5,1910,1886.6,1.21K
2021/6/1,1906.9,1909.3,1920.5,1896.5,1.90K
2021/6/2,1911.7,1903,1913.5,1898.6,0.89K
2021/6/3,1875.2,1911.7,1913.6,1869.3,1.71K
2021/6/4,1893.8,1875,1900.5,1857.6,1.78K
2021/6/7,1900.6,1894.3,1904.6,1885.6,1.02K
2021/6/8,1896.4,1903.2,1908,1888,1.58K
2021/6/9,1897.5,1896.4,1903.4,1892,0.64K
2021/6/10,1898.3,1892.9,1905,1874.4,1.60K
2021/6/11,1881.7,1903.7,1907.5,1879,1.57K
2021/6/14,1867.9,1880.7,1881.2,1847.8,1.78K
2021/6/15,1858.4,1869.9,1872.8,1855,0.77K
2021/6/16,1863.4,1863.5,1866.7,1810,1.15K
2021/6/17,1776.7,1815.7,1827.9,1770,3.08K
2021/6/18,1770.9,1776.8,1798.2,1763.3,2.40K
2021/6/21,1784.8,1769.3,1788.3,1769.3,1.24K
2021/6/22,1779.3,1784.4,1791.6,1775,0.60K
2021/6/23,1785.3,1780.3,1797,1775.3,0.86K
2021/6/24,1778.7,1780.2,1790,1775.1,0.93K
2021/6/25,1779.8,1776.9,1792.2,1776.3,1.33K
2021/6/28,1782.7,1783.1,1786.6,1773.6,0.64K
2021/6/29,1765.4,1780.5,1780.6,1752.5,1.35K
2021/6/30,1773.5,1763.9,1775.4,1755.4,1.30K
2021/7/1,1778.5,1772.5,1785,1768.3,1.10K
2021/7/2,1785.2,1780.2,1797.6,1777,1.11K
2021/7/6,1795.9,1787.4,1817.2,1787,3.97K
2021/7/7,1803.9,1798.1,1811.9,1796,1.60K
2021/7/8,1801.9,1806.6,1821,1795.5,3.63K
2021/7/9,1812.1,1805.4,1814.6,1798.4,3.83K
2021/7/12,1807.6,1809.9,1811,1793.5,2.38K
2021/7/13,1811.7,1808.8,1819.4,1800.5,3.16K
2021/7/14,1826.7,1809.8,1832.4,1807.2,2.39K
2021/7/15,1830.8,1830.1,1836.2,1822.7,5.06K
2021/7/16,1816.7,1832.2,1833.8,1811.6,4.48K
2021/7/19,1810.9,1814,1819.5,1797.3,3.00K
2021/7/20,1813.1,1814.6,1827.2,1807,7.14K
2021/7/21,1805.1,1811.5,1815.9,1796.6,4.22K
2021/7/22,1807.1,1805.8,1810.1,1794,4.32K
2021/7/23,1803.6,1809.1,1812.2,1791,8.98K
2021/7/26,1801.1,1804,1813.8,1798,10.14K
2021/7/27,1801.7,1799.2,1807.2,1794.8,8.57K
2021/7/28,1801.8,1800.5,1811,1793,23.61K
2021/7/29,1835.8,1811.5,1837.5,1810.9,212.07K
2021/7/30,1817.2,1832.5,1835.5,1813.1,157.14K
2021/8/2,1822.2,1817,1823.2,1808.2,159.76K
2021/8/3,1814.1,1816.8,1818.2,1809.5,103.45K
2021/8/4,1814.5,1813.7,1835.9,1808.3,244.68K
2021/8/5,1808.9,1814.9,1817.9,1799.7,169.84K
2021/8/6,1763.1,1806.7,1807,1759.5,323.15K
2021/8/9,1726.5,1765,1765.7,1677.9,289.54K
2021/8/10,1731.7,1732,1739.4,1718.5,182.56K
2021/8/11,1753.3,1730.4,1756.7,1724.6,185.44K
2021/8/12,1751.8,1752.9,1759.6,1742.6,137.12K
2021/8/13,1778.2,1754.4,1781.9,1753,144.81K
2021/8/16,1789.8,1780.9,1791.3,1772,137.70K
2021/8/17,1787.8,1789.1,1797.6,1782.1,144.82K
2021/8/18,1784.4,1787.8,1795.7,1778.8,132.73K
2021/8/19,1783.1,1789.5,1795,1774.6,151.25K
2021/8/20,1784,1782.8,1791,1780,107.97K
2021/8/23,1806.3,1781.2,1809.1,1778,156.32K
2021/8/24,1808.5,1807.6,1812.2,1802.6,114.79K
2021/8/25,1791,1805.1,1805.3,1784,163.46K
2021/8/26,1795.2,1793,1800.4,1781.3,134.53K
2021/8/27,1819.5,1795.2,1821.9,1785.2,203.64K
2021/8/30,1812.2,1821.6,1826.5,1810,104.88K
2021/8/31,1818.1,1812.2,1821.9,1803.4,170.39K
2021/9/1,1816,1816.7,1822.7,1810.6,140.12K
2021/9/2,1811.5,1816.2,1819.6,1806.5,113.03K
2021/9/3,1833.7,1811.5,1836.9,1810.9,184.98K
2021/9/7,1798.5,1833.5,1833.5,1793.7,252.48K
