date,open,volume,low,high,close
2020/9/3,419.8894,369462,415.3186,423.9998,416.1485
2020/9/4,417.542,376244,414.5052,419.7247,417.4295
2020/9/7,417.5932,333610,414.3503,419.403,417.2823
2020/9/8,416.9476,178035,415.4287,418.369,417.4748
2020/9/9,418.122,382403,411.9574,420.4054,417.4451
2020/9/10,420.3602,250704,418.318,421.3786,420.3808
2020/9/11,421.0603,287091,417.4834,423.773,419.2402
2020/9/14,418.6729,183728,418.2978,421.2166,419.374
2020/9/15,420.7559,197833,419.6402,421.7965,420.769
2020/9/16,418.3852,206842,417.5399,421.3506,419.5401
2020/9/17,418.3593,279187,415.1218,421.0147,416.5199
2020/9/18,417.4132,213473,413.757,418.2072,417.8691
2020/9/21,418.4106,187906,416.6013,420.5067,418.0177
2020/9/22,409.9773,529900,394.3916,415.4305,408.6183
2020/9/23,408.4621,376466,400.5687,410.6049,401.899
2020/9/24,400.3199,369251,396.1593,404.896,397.5289
2020/9/25,400.5852,294266,397.1253,402.372,401.9596
2020/9/28,401.5641,228993,399.0716,402.8282,401.0199
2020/9/29,405.2422,219654,402.1568,406.9741,406.827
2020/9/30,407.8815,173777,406.1146,408.8987,407.0415
2020/10/9,405.7443,91640,405.0376,408.0102,406.386
2020/10/12,410.3991,233546,407.9838,412.6526,411.0993
2020/10/13,411.4607,189680,408.9684,412.3101,409.6906
2020/10/14,403.5832,236726,401.8367,408.4502,405.2471
2020/10/15,404.5818,188287,402.7303,407.6744,404.8212
2020/10/16,406.0186,192099,403.5042,407.4205,406.2333
2020/10/19,404.5085,194942,403.3194,406.9363,406.2123
2020/10/20,404.6606,174143,403.1568,406.7315,404.8434
2020/10/21,406.3959,191135,403.6994,407.5535,405.9397
2020/10/22,406.8343,196897,404.9143,408.7233,406.1989
2020/10/23,404.2099,188063,402.6609,405.6594,404.9191
2020/10/26,403.8009,229488,401.7065,405.4772,402.9492
2020/10/27,405.2732,211628,404.3574,406.9978,406.8042
2020/10/28,406.9987,167177,405.9499,408.0867,406.934
2020/10/29,401.5498,308669,399.9764,402.928,401.4648
2020/10/30,398.8557,310343,395.0116,401.3422,398.9548
2020/11/2,400.5859,232071,399.7054,403.0772,402.6814
2020/11/3,403.4603,170873,402.612,404.9665,404.6029
2020/11/4,406.4725,250926,404.9639,407.8675,406.2997
2020/11/5,403.6003,212776,401.3759,406.7222,406.2598
2020/11/6,410.8367,287809,407.7343,412.8718,410.4014
2020/11/9,411.6731,265827,409.2855,413.231,409.7157
2020/11/10,396.5977,397505,394.1277,402.5387,398.9915
2020/11/11,397.1253,175228,396.4776,398.7464,398.0679
2020/11/12,396.0814,230867,394.5968,398.1586,397.4366
2020/11/13,398.1242,178225,397.1857,399.556,399.4174
2020/11/16,399.663,182767,398.8404,402.3014,399.187
2020/11/17,399.1516,174547,396.413,400.989,398.8791
2020/11/18,397.6938,176236,395.5301,400.1036,396.2147
2020/11/19,395.511,190571,393.3151,398.0611,394.6815
2020/11/20,394.5651,189608,393.1444,395.6218,395.0984
2020/11/23,395.2577,164508,394.4616,397.1627,395.7002
2020/11/24,388.7352,302320,385.0702,395.3933,386.3879
2020/11/25,382.3662,239884,381.3191,384.1173,382.3378
2020/11/26,382.3413,163112,381.2534,384.282,383.0373
2020/11/27,382.5743,170915,381.7905,383.9991,383.1689
2020/11/30,376.1378,327678,370.5661,382.752,373.3331
2020/12/1,374.0589,197615,371.4749,377.1117,376.1479
2020/12/2,381.7715,221599,379.6921,382.5671,381.6674
2020/12/3,384.1385,210238,381.2576,386.3617,385.8428
2020/12/4,386.0509,194310,382.9031,387.5052,386.3805
2020/12/7,384.4697,218679,383.4359,387.0672,385.4346
2020/12/8,390.2393,236166,383.7919,392.0212,391.0283
2020/12/9,390.9679,190575,388.13,392.7696,388.9354
2020/12/10,385.2285,204464,384.5344,390.0736,385.1405
2020/12/11,385.2725,183472,384.1141,388.4731,384.7217
2020/12/14,385.6779,174813,384.1128,388.1114,384.8003
2020/12/15,384.0285,195906,382.5651,388.0258,387.7589
2020/12/16,389.069,184107,387.8047,391.0936,390.4864
2020/12/17,391.2181,184749,388.3444,393.1331,392.5444
2020/12/18,394.8749,211538,393.4951,397.3076,395.4878
2020/12/21,396.1261,229731,393.9644,402.6082,400.3902
2020/12/22,395.5083,235457,394.1273,397.5941,394.7074
2020/12/23,393.3145,202377,392.8259,397.1126,393.5958
2020/12/24,395.4461,179480,392.2649,396.3526,394.9681
2020/12/25,395.6563,148466,393.2208,397.1584,396.9246
2020/12/28,398.9281,177250,390.9019,401.0137,397.5496
2020/12/29,396.5124,280415,395.1156,400.2997,395.6031
2020/12/30,395.15,189006,393.8721,396.9597,395.4499
2020/12/31,398.207,200610,394.5151,399.4188,396.9373
2021/1/4,401.0234,120572,400.7662,402.4405,401.7398
2021/1/5,405.1359,246425,402.7254,406.1922,403.9165
2021/1/6,405.2957,236894,403.1917,406.4599,404.3886
2021/1/7,398.8868,279246,395.9346,404.1155,400.8838
2021/1/8,399.9787,205947,397.2237,400.7461,397.7482
2021/1/11,384.5256,344860,379.9254,394.5513,386.7962
2021/1/12,386.6362,211955,383.429,389.5207,389.0937
2021/1/13,388.2399,206524,385.5801,390.3507,389.1659
2021/1/14,388.4011,171505,384.2829,390.2673,386.4715
2021/1/15,389.04,200143,385.7915,390.2009,387.8037
2021/1/18,383.0902,225742,382.1238,388.7681,386.7812
2021/1/19,388.0549,105664,386.1783,388.5694,387.6334
2021/1/20,387.0569,150457,385.2979,389.5004,388.8308
2021/1/21,391.6352,208274,384.8493,393.0096,392.7639
2021/1/22,390.9265,156178,389.5829,391.9971,390.8921
2021/1/25,391.283,162892,386.693,391.8561,389.1598
2021/1/26,390.2456,163424,388.4655,392.6731,390.2382
2021/1/27,388.1482,156247,386.3688,390.6158,388.106
2021/1/28,387.7594,182100,385.562,389.9808,386.4321
2021/1/29,385.9161,235492,384.5415,391.0639,388.5239
2021/2/1,388.6354,325984,386.9787,393.5771,392.7588
2021/2/2,392.5794,226842,389.0374,394.295,389.6624
2021/2/3,384.5306,220772,383.6715,387.5148,385.3094
2021/2/4,384.3923,202228,379.8995,385.9143,382.4374
2021/2/5,377.3414,221268,375.3021,381.6983,378.0249
2021/2/8,381.006,194923,376.6979,381.7756,381.1145
2021/2/9,383.9628,154145,381.7254,386.0578,385.7373
2021/2/10,384.2733,132503,383.3669,386.6362,385.8394
2021/2/18,374.8654,90744,372.6697,375.2264,374.3866
2021/2/19,373.5527,226318,370.8811,376.6613,372.6923
2021/2/22,376.3045,228960,372.362,378.0501,376.928
2021/2/23,381.2319,193253,377.3984,382.0631,381.0016
2021/2/24,379.4227,185419,377.3097,381.1408,379.8137
2021/2/25,377.0311,252877,374.0811,379.2821,376.1636
2021/2/26,373.5455,309839,368.8016,375.4479,369.7113
2021/3/1,363.6731,349854,360.4956,371.144,368.3088
2021/3/2,363.26,305484,358.7198,366.6468,362.087
2021/3/3,364.5639,192829,361.9992,365.3297,363.8328
2021/3/4,360.4535,278325,357.6352,362.5128,360.6752
2021/3/5,356.8826,264815,354.9589,362.1725,356.924
2021/3/8,360.7555,235536,356.1696,362.3835,360.7577
2021/3/9,357.1672,202259,355.8342,359.9078,359.4697
2021/3/10,364.1771,231680,360.868,365.2782,363.2538
2021/3/11,364.6921,197805,362.6413,367.3979,366.3421
2021/3/12,363.6293,213148,360.8225,366.7067,361.1749
2021/3/15,364.9014,208756,358.9413,366.5763,364.357
2021/3/16,365.1753,160536,363.6601,366.6489,365.0509
2021/3/17,365.7139,171203,365.0957,368.0339,366.5985
2021/3/18,369.0572,206021,364.0684,370.4047,369.6995
2021/3/19,366.0868,221896,363.4855,369.1071,368.0407
2021/3/22,367.8938,183813,365.466,368.7949,366.1358
2021/3/23,367.4158,134562,365.4123,368.0022,367.2618
2021/3/24,365.1947,166197,364.6443,367.8526,366.7195
2021/3/25,367.6442,132504,366.308,369.2248,367.757
2021/3/26,367.7242,211423,365.7103,371.1168,366.8305
2021/3/29,367.8335,141717,365.9572,368.9367,366.9385
2021/3/30,364.414,206245,361.9074,367.7656,362.078
2021/3/31,358.1693,190162,356.5011,359.4628,357.9876
2021/4/1,362.7616,205553,357.9815,366.1496,365.5877
2021/4/2,368.0508,161505,366.2356,370.6146,370.5611
2021/4/6,367.9033,77431,367.1182,369.801,367.8961
2021/4/7,370.1916,140617,368.5237,370.8103,369.7276
2021/4/8,369.1831,166652,368.1415,371.8792,370.6428
2021/4/9,373.5137,187035,371.5121,374.5473,372.5093
2021/4/12,370.6209,184982,368.3733,371.5694,369.8785
2021/4/13,367.3187,176233,366.1632,369.6697,366.4125
2021/4/14,370.3146,165987,368.5812,371.2114,370.2708
2021/4/15,368.2013,184728,367.0059,370.2775,370.1803
2021/4/16,373.5119,191211,369.6123,374.6885,373.4484
2021/4/19,377.1593,185630,375.1233,378.0236,376.2694
2021/4/20,373.3734,172159,372.1265,375.4066,372.7687
2021/4/21,374.6798,170248,372.2734,376.7518,376.6258
2021/4/22,377.3682,176616,375.742,378.7671,377.0374
2021/4/23,375.702,173832,374.4447,376.8762,375.96
2021/4/26,374.1959,205315,372.7214,378.2056,373.9936
2021/4/27,374.3635,158498,372.8655,375.3083,374.4053
2021/4/28,373.0632,204720,371.7806,375.8804,372.2229
2021/4/29,374.8616,189845,371.6316,376.0279,373.549
2021/4/30,371.1482,210940,368.8787,373.9935,371.677
2021/5/6,373.0849,103621,372.8932,377.4456,377.0709
2021/5/7,380.6384,222954,376.3607,382.0573,381.3009
2021/5/10,382.0693,234110,381.3408,385.0833,382.6802
2021/5/11,382.4693,190641,381.5005,384.2129,382.3937
2021/5/12,382.9571,199928,379.3931,383.3842,383.2549
2021/5/13,381.282,238468,380.49,385.3729,381.5384
2021/5/14,382.3868,201721,380.5753,384.2281,384.0186
2021/5/17,386.1989,208855,383.8177,389.0697,388.199
2021/5/18,391.2318,234095,386.4976,392.5911,390.8935
2021/5/19,390.2528,226781,388.8775,391.6738,391.4865
2021/5/20,390.6939,329118,389.2758,395.2829,391.5268
2021/5/21,392.0076,205537,390.8266,394.2554,391.4854
2021/5/24,392.6027,272726,390.3155,395.1624,392.8792
2021/5/25,391.4055,226393,389.4579,393.2176,391.6443
2021/5/26,395.3254,279486,390.8036,396.9354,395.5533
2021/5/27,392.4534,220722,391.8833,396.2106,393.2812
2021/5/28,392.8364,237131,390.3172,393.6828,390.5893
2021/5/31,393.2455,219418,391.0884,394.8379,393.6532
2021/6/1,395.1103,154914,393.0116,396.5142,396.1933
2021/6/2,393.1058,258270,388.4558,396.388,389.4325
2021/6/3,391.0044,202806,386.2546,391.8245,386.9957
2021/6/4,378.1648,306321,371.8306,384.1209,382.218
2021/6/7,385.0263,181873,383.7547,386.5224,384.6559
2021/6/8,389.2883,159170,384.9514,390.2552,387.3558
2021/6/9,387.7484,150437,385.5468,388.3135,387.2174
2021/6/10,385.4781,182944,384.485,388.6931,385.9485
2021/6/11,390.2653,185381,386.8881,390.8565,389.5282
2021/6/15,383.4116,138101,379.8057,384.5026,382.3528
2021/6/16,380.2261,154488,379.4382,383.079,381.9429
2021/6/17,375.678,226262,374.1262,383.6745,375.5133
2021/6/18,371.1755,264044,369.2757,372.2291,371.386
2021/6/21,369.7443,255509,368.5071,372.0705,371.7377
2021/6/22,373.8444,181100,370.9159,374.3988,373.1515
2021/6/23,372.2061,112481,371.324,374.1258,373.7685
2021/6/24,372.7377,161927,371.5587,375.8586,371.6758
2021/6/25,370.9498,142242,370.2617,373.6448,371.1236
2021/6/28,371.142,180446,369.4361,373.3277,371.9082
2021/6/29,371.0421,121635,370.2134,372.4031,370.6048
2021/6/30,368.3599,187467,365.9677,369.275,367.2962
2021/7/1,369.455,168222,366.5696,372.1319,371.5266
2021/7/2,371.7928,143243,369.9394,372.9797,372.4642
2021/7/5,373.4414,179394,372.4161,375.7202,373.6793
2021/7/6,373.735,123279,372.0958,377.6021,377.2749
2021/7/7,375.8022,198280,375.1875,378.8177,377.0935
2021/7/8,377.4528,156451,375.8968,378.2454,376.442
2021/7/9,376.9494,192877,376.0232,380.5782,377.5707
2021/7/12,379.0536,135429,376.3441,379.7463,376.8321
2021/7/13,378.1003,149579,374.8281,378.9397,378.6189
2021/7/14,378.3698,151437,376.6612,379.8615,379.3245
2021/7/15,381.0086,150726,379.8071,382.4876,382.321
2021/7/16,381.7932,127639,379.9396,382.917,381.3327
2021/7/19,379.7153,182565,377.69,382.154,377.734
2021/7/20,379.4539,153388,378.0223,381.2596,380.5974
2021/7/21,378.4325,187700,377.4494,382.4119,379.2059
2021/7/22,376.6079,167844,375.5963,377.5176,376.2479
2021/7/23,377.8518,141740,375.1123,378.193,377.9654
2021/7/26,376.7999,144022,375.9625,379.4829,378.9915
2021/7/27,376.6426,139730,375.3304,378.4853,375.8019
2021/7/28,378.594,177944,377.508,380.6444,379.9106
2021/7/29,379.8133,156216,377.2422,381.7806,381.1485
2021/7/30,382.2058,132561,381.2096,383.0992,382.4634
2021/8/2,379.3455,172321,377.6264,382.0952,377.8523
2021/8/3,378.5858,119396,377.3729,380.1111,377.8659
2021/8/4,378.4538,102765,377.932,379.1445,378.7006
2021/8/5,378.3792,184168,377.1145,382.4021,378.1004
2021/8/6,376.4421,147483,375.6404,378.4285,375.941
2021/8/9,363.4067,272226,362.2272,371.7925,365.6296
2021/8/10,363.5017,181905,362.2324,366.0047,363.9806
2021/8/11,362.7421,161925,360.8837,364.2374,363.5681
2021/8/12,367.138,156555,364.6524,367.8593,367.223
2021/8/13,367.2115,133075,365.2,368.554,368.142
2021/8/16,372.6667,153366,369.0559,373.0525,371.3306
2021/8/17,373.7015,132495,371.9385,375.5252,375.0935
2021/8/18,374.2212,144889,373.2226,375.7819,375.4689
2021/8/19,374.496,171526,372.3185,375.2147,374.3931
2021/8/20,373.6045,148010,372.8009,376.2417,375.6043
2021/8/23,373.7035,164898,372.4437,375.432,374.9844
2021/8/24,377.7061,161285,376.36,378.5361,377.77
2021/8/25,376.133,146781,375.3301,378.8544,375.6848
2021/8/26,374.9231,166925,373.5465,376.5043,374.104
2021/8/27,375.9328,188922,372.4387,378.6279,377.9308
2021/8/30,380.2559,255385,374.6422,381.3193,379.2034
2021/8/31,378.3152,129930,377.6337,379.843,379.0065
2021/9/1,378.3984,179238,376.0576,379.5579,379.2832
2021/9/2,378.7289,134817,377.5512,380.8369,379.0862
2021/9/3,377.826,128578,376.7459,379.0743,378.732
2021/9/6,381.4126,184334,379.0527,382.2006,381.154
2021/9/7,380.9405,96120,379.0364,381.4321,379.6407
2021/9/8,376.091,209713,374.5232,379.474,375.1724
2021/9/9,374.0548,166947,372.1521,375.584,373.4255
2021/9/10,374.7647,176195,372.2583,375.9172,375.7212
2021/9/13,372.7829,166238,371.849,374.407,373.5545
2021/9/14,373.8925,127794,372.7479399,375.2452138,374.0625402
2021/9/15,376.1728,166094,373.2085177,376.8409331,375.1217538
2021/9/16,373.5955,173307,371.2349283,374.7324704,372.0360752
2021/9/17,366.5947,203743,364.622385,368.6949361,368.1746862
2021/9/22,371.3597,74587,371.2988093,373.4874538,372.8421293
2021/9/23,370.7031,149486,368.9713569,374.2340612,369.5668181
2021/9/24,366.2673,191697,365.5562229,369.2973776,367.0872619
2021/9/27,367.3122,167506,364.7594668,368.7121605,368.185357
2021/9/28,366.8522,158089,364.2417901,368.464103,364.5553255
2021/9/29,364.2478,192125,362.7367249,366.9351351,364.8017125
2021/9/30,363.4864,206831,362.0637961,364.983743,363.1985615
2021/10/8,367.057,77788,366.0081646,368.6690765,367.9035425
2021/10/11,367.9619,194127,366.3356912,372.5662765,366.4961231
2021/10/12,367.3087,124601,366.2987695,369.0348348,368.6300885
2021/10/13,368.5239,149167,367.4991307,370.0040757,368.5405175
2021/10/14,373.5266,248990,367.2349991,374.3047398,373.6817406
2021/10/15,374.2358,134534,372.7766921,375.9454532,373.050838
2021/10/18,369.4278,194230,367.4211951,370.507387,368.1134413
2021/10/19,368.3923,145752,367.4482606,369.3182597,369.2864192
2021/10/20,365.9597,190935,365.4828101,369.7129016,368.1882055
2021/10/21,369.7276,177242,368.16594,370.8106822,370.139485
2021/10/22,370.0488,149318,368.6204147,371.8633972,371.6304065
2021/10/25,371.2964,263260,369.0253318,374.9311917,370.7107306
2021/10/26,372.8,141440,371.9629724,373.4053301,372.2619333
2021/10/27,369.4718,204238,367.7234924,371.8423833,369.5263776
2021/10/28,370.8029,212666,368.9138789,373.6345918,373.3599896
2021/10/29,372.516,214378,371.084729,374.8456831,371.4803633
2021/11/1,369.959,188574,368.0095641,370.9167901,369.7650611
2021/11/2,371.5947,144433,370.2635462,372.724203,372.2928762
2021/11/3,370.9944,150995,368.6077119,372.0923753,369.0622582
2021/11/4,368.2831,188278,365.103205,368.7933288,367.6179169
2021/11/5,370.9815,174360,370.8246284,372.9835387,372.7386435
2021/11/8,377.0334,253573,371.7151575,378.775296,377.0638596
2021/11/9,378.2474,162961,376.7224979,378.8434477,378.4464528
2021/11/10,379.0255,166772,377.2408587,379.6109869,378.5876688
2021/11/11,383.1307,326808,377.6606325,387.0899282,384.5536606
