date,close,volume,7_Days_MA,14_Days_MA,21_Days_MA,7_Days_SD,O-C,H-L
2021-01-07,1918.0,25.53,1913.2,1898.15,1883.357142857143,30.042469938394976,45.299999999999955,59.59999999999991
2021-01-08,1839.7,10.63,1917.9428571428568,1902.0785714285716,1885.6380952380953,27.30786560331815,7.900000000000091,21.59999999999991
2021-01-11,1854.9,56.15,1911.142857142857,1898.1642857142856,1883.7619047619048,39.441089282737714,81.89999999999986,90.29999999999995
2021-01-12,1848.2,54.96,1905.0142857142857,1895.4428571428573,1884.3476190476192,44.82541795942853,-2.0,38.700000000000045
2021-01-13,1858.8,51.42,1897.6714285714286,1892.6714285714286,1884.6666666666667,49.794635396647664,2.5,27.799999999999955
2021-01-14,1855.4,70.54,1884.4857142857143,1891.55,1885.1999999999998,45.30704244637316,-0.20000000000004547,20.799999999999955
2021-01-15,1833.7,73.07,1869.7142857142858,1889.6285714285716,1886.1190476190477,31.917520192481398,-6.0,30.699999999999818
2021-01-19,1844.0,40.61,1858.3857142857144,1885.792857142857,1884.8952380952378,27.801044858736024,16.700000000000045,34.100000000000136
2021-01-20,1870.2,90.42,1847.814285714286,1882.8785714285716,1883.9904761904759,9.203156808261433,-11.700000000000045,43.700000000000045
2021-01-21,1869.3,52.6,1852.1714285714286,1881.6571428571426,1882.8333333333333,11.62306819583672,-27.0,40.799999999999955
2021-01-22,1859.9,48.23,1854.2285714285715,1879.6214285714284,1881.7047619047617,13.334755876470759,6.2999999999999545,16.899999999999864
2021-01-25,1859.0,77.97,1855.8999999999999,1876.7857142857142,1880.4142857142856,13.185598204076976,14.099999999999909,34.399999999999864
2021-01-26,1854.8,89.52,1855.9285714285713,1870.207142857143,1879.6761904761904,13.193143962619587,-0.40000000000009095,20.90000000000009
2021-01-27,1848.9,91.25,1855.8428571428574,1862.7785714285712,1878.3666666666668,13.199098093261846,3.900000000000091,13.400000000000091
2021-01-28,1843.7,174.14,1858.0142857142857,1858.2,1876.5333333333333,9.74840646315016,5.399999999999864,23.299999999999955
2021-01-29,1852.7,10.09,1857.9714285714285,1852.892857142857,1874.5761904761905,9.82067789335711,4.099999999999909,30.59999999999991
2021-02-01,1866.0,6.79,1855.4714285714285,1853.821428571429,1872.9285714285713,8.298336035117988,-5.100000000000136,36.799999999999955
2021-02-02,1835.8,16.65,1855.0,1854.6142857142859,1871.4142857142856,7.4301188863990095,1.2999999999999545,23.299999999999955
2021-02-03,1837.6,5.63,1851.5571428571432,1853.7285714285715,1868.3761904761905,9.940633303544821,30.0,34.59999999999991
2021-02-04,1793.8,6.79,1848.5,1852.2142857142858,1862.9714285714285,10.54261194704699,3.6000000000001364,15.599999999999909
2021-02-05,1815.6,5.83,1839.7857142857142,1847.8142857142855,1855.1142857142859,22.685195508027622,43.700000000000045,50.700000000000045
2021-02-08,1836.8,6.31,1835.0285714285712,1846.5214285714285,1850.4761904761904,23.913644242392582,-18.09999999999991,22.5
2021-02-09,1840.2,6.06,1834.0428571428572,1846.007142857143,1846.6095238095236,23.63724865141578,-17.899999999999864,32.299999999999955
2021-02-10,1845.6,3.4,1832.2571428571428,1843.8642857142859,1846.6333333333334,22.434412342251978,-5.2000000000000455,19.0
2021-02-11,1829.8,5.7,1829.3428571428572,1842.1714285714286,1846.1904761904761,18.2565839395595,-3.2999999999999545,21.100000000000136
2021-02-12,1826.0,4.3,1828.485714285714,1840.0214285714285,1845.314285714286,18.042489533619012,17.600000000000136,25.299999999999955
2021-02-16,1801.9,3.84,1826.8285714285714,1837.6642857142856,1843.7523809523811,17.592963961530206,3.2999999999999545,19.700000000000045
2021-02-17,1775.8,6.43,1827.9857142857143,1833.8857142857144,1841.2047619047617,15.156124017617953,26.09999999999991,38.30000000000018
2021-02-18,1778.0,8.11,1822.3,1828.6642857142856,1838.4476190476191,24.90615720391194,19.299999999999955,25.300000000000182
2021-02-19,1780.3,5.73,1813.8999999999999,1823.9714285714285,1835.304761904762,28.81035693402561,1.0,21.299999999999955
2021-02-22,1811.2,7.96,1805.3428571428574,1818.7999999999997,1831.0238095238096,28.591715416803254,-2.599999999999909,30.199999999999818
2021-02-23,1808.6,6.1,1800.4285714285713,1814.8857142857141,1828.257142857143,22.91118462567238,-25.40000000000009,33.200000000000045
2021-02-24,1800.8,5.53,1797.4,1812.9428571428568,1825.8142857142857,19.53381683131231,3.6000000000001364,20.199999999999818
2021-02-25,1778.4,6.49,1793.7999999999997,1810.314285714286,1823.0428571428572,15.233187453689824,7.100000000000136,30.0
2021-02-26,1731.6,9.09,1790.4428571428568,1809.2142857142858,1819.404761904762,15.731905705988135,28.5,39.80000000000018
2021-03-01,1725.8,16.64,1784.1285714285714,1803.2142857142858,1813.8190476190478,27.245593789668337,39.90000000000009,57.5
2021-03-02,1736.5,10.64,1776.6714285714286,1795.2857142857142,1808.2047619047617,35.188384176480724,9.600000000000136,39.700000000000045
2021-03-03,1718.7,11.03,1770.4142857142858,1787.8785714285714,1802.6714285714286,38.20089128851972,-12.0,32.299999999999955
2021-03-04,1703.7,12.21,1757.2,1778.814285714286,1795.657142857143,37.736852014962494,20.399999999999864,38.09999999999991
2021-03-05,1701.6,21.57,1742.2142857142858,1769.8071428571427,1789.3666666666666,34.623471257283136,8.599999999999909,33.299999999999955
2021-03-08,1680.8,52.83,1728.0428571428572,1760.9214285714286,1782.890476190476,25.833238095045548,-3.199999999999818,22.5
2021-03-09,1719.7,64.06,1714.1000000000001,1752.2714285714285,1777.5095238095237,19.745716835111985,23.100000000000136,38.700000000000045
2021-03-10,1724.5,48.45,1712.4,1748.2642857142857,1772.9428571428568,18.458241158511143,-36.600000000000136,41.700000000000045
2021-03-11,1725.2,58.59,1712.2142857142858,1744.4428571428573,1767.595238095238,18.306868344162982,-7.099999999999909,19.399999999999864
2021-03-12,1722.4,50.44,1710.6,1740.507142857143,1762.1190476190477,16.183530723107122,2.3999999999998636,21.100000000000136
2021-03-15,1731.8,42.74,1711.1285714285716,1734.1642857142856,1756.2523809523811,16.548485760076893,0.1999999999998181,31.0
2021-03-16,1733.2,19.53,1715.142857142857,1728.6785714285713,1751.5857142857142,17.80653972960367,-3.599999999999909,13.700000000000045
2021-03-17,1729.2,16.65,1719.6571428571426,1723.85,1747.1666666666667,17.806539729603998,-0.7000000000000455,15.5
2021-03-18,1734.6,15.64,1726.5714285714287,1720.3357142857144,1743.704761904762,4.982875436750692,3.2000000000000455,28.600000000000136
2021-03-19,1743.9,19.36,1728.7,1720.5499999999997,1741.742857142857,4.734624237022179,11.300000000000182,36.90000000000009
2021-03-22,1740.4,40.49,1731.4714285714285,1721.8428571428572,1740.1190476190477,7.0015984568896705,-7.600000000000136,18.90000000000009
2021-03-23,1727.5,38.35,1733.642857142857,1722.1214285714286,1738.2190476190476,7.088924963772879,7.099999999999909,20.600000000000136
2021-03-24,1735.5,65.4,1734.3714285714284,1722.75,1734.2333333333333,5.903872820857672,13.700000000000045,19.200000000000045
2021-03-25,1727.3,72.47,1734.8999999999999,1725.0214285714287,1730.7523809523811,5.799999999926628,-7.2999999999999545,15.100000000000136
2021-03-26,1734.7,74.22,1734.0571428571427,1726.857142857143,1727.2523809523807,6.477359838339797,8.700000000000045,24.59999999999991
2021-03-29,1714.6,99.68,1734.8428571428572,1730.707142857143,1725.1714285714286,6.1133343718470075,-7.2000000000000455,16.700000000000045
2021-03-30,1687.9,182.75,1731.9857142857143,1730.3428571428572,1724.3619047619047,9.804833598991058,17.800000000000182,29.200000000000045
2021-03-31,1717.5,2.72,1723.9857142857143,1727.7285714285715,1722.5571428571432,17.936966351751924,26.899999999999864,35.200000000000045
2021-04-01,1730.3,2.71,1720.7142857142858,1727.1785714285713,1721.6523809523812,16.47284923453958,-30.200000000000045,38.69999999999982
2021-04-05,1730.7,2.2,1721.1142857142859,1727.7428571428572,1722.2047619047617,16.69754758152242,-18.899999999999864,24.40000000000009
2021-04-06,1745.0,1.37,1720.4285714285713,1727.6642857142858,1723.4904761904763,16.096036187567723,1.3999999999998636,12.300000000000182
2021-04-07,1743.6,3.87,1722.9571428571428,1728.507142857143,1725.5571428571432,18.557465446785514,-13.200000000000045,17.59999999999991
2021-04-08,1760.3,1.72,1724.2285714285715,1729.5357142857142,1728.547619047619,19.76189213996215,3.0,13.200000000000045
2021-04-09,1746.8,4.0,1730.7571428571428,1731.3714285714286,1730.4809523809527,23.285464503462002,-20.799999999999955,25.40000000000009
2021-04-12,1734.6,4.02,1739.1714285714286,1731.5785714285714,1731.5428571428572,14.01376873952429,10.5,26.09999999999991
2021-04-13,1749.5,3.63,1741.6142857142859,1731.1642857142856,1731.9904761904759,10.706606772016485,10.600000000000136,18.40000000000009
2021-04-14,1738.2,4.27,1744.357142857143,1732.7357142857143,1733.2809523809522,9.740783189355215,-14.799999999999955,25.700000000000045
2021-04-15,1768.8,2.79,1745.4285714285713,1732.9285714285713,1733.5857142857144,8.293112460643789,10.200000000000045,17.799999999999955
2021-04-16,1782.2,3.88,1748.8285714285716,1735.892857142857,1735.2809523809522,12.095276527838974,-30.0,35.600000000000136
2021-04-19,1772.7,2.57,1754.3428571428572,1739.2857142857142,1737.804761904762,17.084286849091693,-16.0,22.5
2021-04-20,1780.4,1.87,1756.1142857142856,1743.435714285714,1739.6190476190477,18.397321233555235,7.399999999999864,23.100000000000136
2021-04-21,1795.2,1.91,1760.9142857142856,1750.042857142857,1741.357142857143,19.885206274279156,-7.7000000000000455,16.799999999999955
2021-04-22,1784.0,3.26,1769.5714285714287,1755.5928571428572,1743.9666666666665,19.71029462704535,-14.600000000000136,21.0
2021-04-23,1779.9,2.13,1774.5,1759.4285714285713,1746.6571428571426,18.1027622201483,13.0,20.700000000000045
2021-04-26,1782.3,5.12,1780.457142857143,1762.9428571428568,1748.7714285714285,8.458892193549916,6.399999999999864,26.5
2021-04-27,1781.0,3.72,1782.3857142857141,1765.607142857143,1751.3904761904764,6.717992897486208,-6.2999999999999545,14.100000000000136
2021-04-28,1776.1,7.8,1782.2142857142858,1768.2785714285715,1753.595238095238,6.738800232287256,2.2000000000000455,11.200000000000045
2021-04-29,1770.5,5.98,1782.7,1769.4071428571428,1756.5238095238096,6.023288138487773,1.2000000000000455,20.799999999999955
2021-04-30,1769.8,8.69,1781.2857142857142,1771.1000000000001,1760.4571428571428,7.6073272948305295,13.700000000000045,34.700000000000045
2021-05-03,1794.0,17.31,1777.6571428571426,1773.6142857142856,1762.9476190476191,5.6771052314328685,4.100000000000136,9.400000000000091
2021-05-04,1778.2,7.92,1779.0857142857142,1776.792857142857,1765.9809523809527,8.225454105235514,-23.59999999999991,32.299999999999955
2021-05-05,1786.5,9.94,1778.8428571428572,1779.6499999999999,1768.242857142857,8.222501067726535,16.899999999999864,30.0
2021-05-06,1817.9,20.46,1779.4428571428573,1780.9142857142856,1770.2190476190476,8.658494315339386,-5.599999999999909,18.700000000000045
2021-05-07,1833.5,23.09,1784.7142857142858,1783.4642857142858,1773.757142857143,16.98935240782713,-28.90000000000009,36.40000000000009
2021-05-10,1839.8,26.44,1792.9142857142856,1787.8071428571432,1777.242857142857,24.382331620198826,-16.200000000000045,30.799999999999955
2021-05-11,1838.1,64.97,1802.814285714286,1792.05,1781.6714285714286,27.618799670466384,-3.7000000000000455,15.600000000000136
2021-05-12,1824.8,71.63,1812.5714285714287,1795.1142857142856,1786.6000000000004,26.03047664344581,-0.5,24.5
2021-05-13,1826.1,55.16,1816.9714285714288,1798.0285714285712,1790.1857142857143,24.948728376779332,15.400000000000091,31.5
2021-05-14,1840.0,41.8,1823.814285714286,1801.3285714285716,1794.3714285714284,18.19784131623036,-9.5,20.200000000000045
2021-05-17,1869.6,24.14,1831.457142857143,1805.45,1797.7619047619048,8.63806636206662,-10.700000000000045,27.700000000000045
2021-05-18,1870.1,42.11,1838.8428571428572,1811.7785714285712,1801.9238095238095,14.92725216314575,-26.09999999999991,28.0
2021-05-19,1883.4,49.55,1844.0714285714287,1818.4928571428572,1806.561904761905,18.681694630975006,-1.0,12.200000000000045
2021-05-20,1883.9,58.81,1850.2999999999997,1826.5571428571427,1811.4666666666667,23.632463547684296,-11.200000000000045,38.799999999999955
2021-05-21,1878.9,44.91,1856.8428571428574,1834.707142857143,1815.6904761904761,25.921089042363906,-11.700000000000045,21.0
2021-05-24,1886.7,53.04,1864.5714285714287,1840.7714285714285,1820.209523809524,22.631373082920874,1.5,19.799999999999955
2021-05-25,1900.5,55.84,1873.2285714285713,1848.5214285714285,1825.2952380952383,16.11456011246853,-1.1000000000001364,12.099999999999909
2021-05-26,1903.8,176.6,1881.8714285714284,1856.6642857142856,1830.9238095238095,10.60482819057919,-17.09999999999991,28.299999999999955
2021-05-27,1900.1,178.18,1886.757142857143,1862.7999999999997,1836.7714285714285,11.817763062815619,-1.3999999999998636,22.59999999999991
2021-05-28,1906.9,3.11,1891.0428571428572,1867.5571428571427,1842.6761904761904,10.082634765221448,0.8000000000001819,14.900000000000091
2021-06-01,1906.9,1.21,1894.4,1872.35,1849.1714285714286,10.985596630709939,-5.400000000000091,23.40000000000009
2021-06-02,1911.7,1.9,1897.685714285714,1877.2642857142857,1855.6999999999998,10.75893869785013,2.3999999999998636,24.0
2021-06-03,1875.2,0.89,1902.3714285714286,1883.4714285714288,1861.3047619047616,8.003481385313059,-8.700000000000045,14.900000000000091
2021-06-04,1893.8,1.71,1900.7285714285715,1886.9785714285715,1865.9238095238095,11.959196501091476,36.5,44.299999999999955
2021-06-07,1900.6,1.78,1899.7714285714285,1890.8214285714287,1871.0333333333333,12.245232308333373,-18.799999999999955,42.90000000000009
2021-06-08,1896.4,1.02,1899.314285714286,1893.0357142857142,1874.9714285714285,12.128950019303627,-6.2999999999999545,19.0
2021-06-09,1897.5,1.58,1898.7857142857142,1894.9142857142856,1877.9666666666665,12.169556082184414,6.7999999999999545,20.0
2021-06-10,1898.3,0.64,1897.4428571428573,1895.9214285714286,1880.7142857142858,11.631689063739868,-1.099999999999909,11.400000000000091
2021-06-11,1881.7,1.6,1896.2142857142858,1896.95,1883.5809523809523,10.897312905976527,-5.399999999999864,30.59999999999991
2021-06-14,1867.9,1.57,1891.9285714285713,1897.15,1886.290476190476,9.615909436191833,22.0,28.5
2021-06-15,1858.4,1.78,1890.8857142857144,1895.8071428571432,1888.2809523809524,11.86527546684394,12.799999999999955,33.40000000000009
2021-06-16,1863.4,0.77,1885.8285714285714,1892.8,1889.157142857143,16.894349576659213,11.5,17.799999999999955
2021-06-17,1776.7,1.15,1880.514285714286,1889.9142857142858,1888.8619047619047,17.31891341580271,0.09999999999990905,56.700000000000045
2021-06-18,1770.9,3.08,1863.4142857142856,1881.1000000000001,1884.4142857142856,41.38809927870624,39.0,57.90000000000009
2021-06-21,1784.8,2.4,1845.3285714285714,1871.3857142857144,1879.0571428571427,50.638019783738635,5.899999999999864,34.90000000000009
2021-06-22,1779.3,1.24,1829.1142857142859,1862.6642857142856,1874.3380952380955,48.99433397755302,-15.5,19.0
2021-06-23,1785.3,0.6,1814.4857142857143,1853.207142857143,1869.595238095238,45.8637630586937,5.100000000000136,16.59999999999991
2021-06-24,1778.7,0.86,1802.685714285714,1846.7857142857142,1864.7666666666667,40.09353350068631,-5.0,21.700000000000045
2021-06-25,1779.8,0.93,1791.3,1838.564285714286,1858.9666666666665,32.168151951879636,1.5,14.900000000000091
2021-06-28,1782.7,1.33,1779.357142857143,1829.9357142857145,1853.061904761905,4.901651810910184,-2.8999999999998636,15.900000000000091
2021-06-29,1765.4,0.64,1780.2142857142858,1821.814285714286,1847.4714285714285,4.884133690222966,0.3999999999998636,13.0
2021-06-30,1773.5,1.35,1779.4285714285713,1812.3785714285714,1840.7333333333333,6.72698899594683,15.099999999999909,28.09999999999991
2021-07-01,1778.5,1.3,1777.8142857142855,1803.4642857142858,1834.3809523809523,6.577342059725743,-9.599999999999909,20.0
2021-07-02,1785.2,1.1,1777.7,1796.0928571428572,1828.0380952380954,6.5541335556941,-6.0,16.700000000000045
2021-07-06,1795.9,1.11,1777.685714285714,1790.1857142857145,1823.7523809523811,6.534888055963231,-5.0,20.59999999999991
2021-07-07,1803.9,3.97,1780.142857142857,1785.7214285714288,1819.0904761904762,9.528003838268894,-8.5,30.200000000000045
2021-07-08,1801.9,1.6,1783.5857142857146,1781.4714285714285,1814.485714285714,13.0767514532715,-5.800000000000182,15.900000000000091
2021-07-09,1812.1,3.63,1786.3285714285716,1783.2714285714285,1809.9857142857145,14.764677926894414,4.699999999999818,25.5
2021-07-12,1807.6,3.83,1793.0,1786.2142857142858,1805.9190476190477,14.27456946224787,-6.699999999999818,16.199999999999818
2021-07-13,1811.7,2.38,1797.8714285714286,1787.8428571428574,1801.6,12.174935220289711,2.300000000000182,17.5
2021-07-14,1826.7,3.16,1802.6142857142859,1790.1571428571426,1798.2666666666669,9.555875779014809,-2.900000000000091,18.90000000000009
2021-07-15,1830.8,2.39,1808.542857142857,1793.1142857142856,1796.304761904762,9.821041550775192,-16.90000000000009,25.200000000000045
2021-07-16,1816.7,5.06,1813.5285714285715,1796.8357142857142,1794.9904761904763,11.107462099188405,-0.7000000000000455,13.5
2021-07-19,1810.9,4.48,1815.357142857143,1799.4714285714285,1792.7666666666667,10.281027371265752,15.5,22.200000000000045
2021-07-20,1813.1,3.0,1816.642857142857,1801.4857142857143,1794.3952380952383,8.769237356162458,3.099999999999909,22.200000000000045
2021-07-21,1805.1,7.14,1816.7857142857142,1804.892857142857,1796.404761904762,8.690690147352301,1.5,20.200000000000045
2021-07-22,1807.1,4.22,1816.4285714285713,1807.15,1797.3714285714284,9.169281012429803,6.400000000000091,19.300000000000182
2021-07-23,1803.6,4.32,1815.7714285714285,1809.1928571428573,1798.6952380952384,9.713343791827818,-1.2999999999999545,16.09999999999991
2021-07-26,1801.1,8.98,1812.4714285714288,1810.5071428571428,1799.5666666666668,9.296722412670139,5.5,21.200000000000045
2021-07-27,1801.7,10.14,1808.2285714285713,1810.8785714285714,1800.6333333333334,5.566780723025499,2.900000000000091,15.799999999999955
2021-07-28,1801.8,8.57,1806.0857142857142,1810.7214285714288,1801.6761904761904,4.5579339512508374,-2.5,12.400000000000091
2021-07-29,1835.8,23.61,1804.7857142857142,1810.7142857142858,1802.5857142857144,4.242809042442681,-1.2999999999999545,18.0
2021-07-30,1817.2,212.07,1808.0285714285715,1812.4071428571428,1805.938095238095,12.43083723185665,-24.299999999999955,26.59999999999991
2021-08-02,1822.2,157.14,1809.7571428571428,1813.0928571428572,1808.0190476190478,12.791775631581409,15.299999999999955,22.40000000000009
2021-08-03,1814.1,159.76,1811.9142857142856,1813.8428571428574,1810.1,13.521393982769949,-5.2000000000000455,15.0
2021-08-04,1814.5,103.45,1813.4142857142856,1812.9428571428573,1811.4761904761901,13.018375291766802,2.7000000000000455,8.700000000000045
2021-08-05,1808.9,244.68,1815.3285714285714,1811.7785714285715,1812.3619047619047,11.837470772293358,-0.7999999999999545,27.600000000000136
2021-08-06,1763.1,169.84,1816.357142857143,1811.2214285714288,1812.6,10.715542783361009,6.0,18.200000000000045
2021-08-09,1726.5,323.15,1810.8285714285716,1807.8071428571427,1810.7523809523807,22.728082063493844,43.600000000000136,47.5
2021-08-10,1731.7,289.54,1795.2142857142858,1801.6214285714286,1806.6761904761904,36.241064580169116,38.5,87.79999999999995
2021-08-11,1753.3,182.56,1783.0,1796.3785714285714,1803.061904761905,41.60701062720776,0.2999999999999545,20.90000000000009
2021-08-12,1751.8,185.44,1773.1571428571428,1792.5357142857142,1800.2809523809522,38.84614340114238,-22.899999999999864,32.100000000000136
2021-08-13,1778.2,137.12,1764.2571428571428,1788.8357142857144,1796.7142857142858,34.83168371577044,1.1000000000001364,17.0
2021-08-16,1789.8,144.81,1759.0714285714287,1787.2,1794.2095238095235,28.17000262013362,-23.799999999999955,28.90000000000009
2021-08-17,1787.8,137.7,1756.3428571428572,1786.35,1792.9285714285713,22.98744999216198,-8.899999999999864,19.299999999999955
2021-08-18,1784.4,144.82,1759.8714285714286,1785.35,1791.8285714285714,25.90776680749742,1.2999999999999545,15.5
2021-08-19,1783.1,132.73,1768.142857142857,1781.6785714285713,1790.4619047619046,22.49576679752866,3.3999999999998636,16.90000000000009
2021-08-20,1784.0,151.25,1775.4857142857143,1779.242857142857,1789.4142857142858,16.096420779291805,6.400000000000091,20.40000000000009
2021-08-23,1806.3,107.97,1779.8714285714286,1776.5142857142855,1788.314285714286,12.91132762157428,-1.2000000000000455,11.0
2021-08-24,1808.5,156.32,1787.6571428571428,1775.957142857143,1788.4428571428568,9.003306270962677,-25.09999999999991,31.09999999999991
2021-08-25,1791.0,114.79,1791.9857142857143,1775.5285714285715,1788.795238095238,10.802689259500204,-0.900000000000091,9.600000000000136
2021-08-26,1795.2,163.46,1792.1571428571428,1774.25,1788.2857142857142,10.771700135482297,14.099999999999909,21.299999999999955
2021-08-27,1819.5,134.53,1793.2142857142858,1776.542857142857,1787.9714285714285,10.635072256641498,-2.2000000000000455,19.100000000000136
2021-08-30,1812.2,203.64,1798.2285714285715,1783.185714285714,1787.1952380952384,13.63741352376844,-24.299999999999955,36.700000000000045
2021-08-31,1818.1,104.88,1802.3857142857141,1788.935714285714,1786.9571428571428,12.657201977687203,9.399999999999864,16.5
2021-09-01,1816.0,170.39,1807.2571428571428,1793.564285714286,1786.7619047619048,10.832183089081722,-5.899999999999864,18.5
2021-09-02,1811.5,140.12,1808.642857142857,1798.1499999999999,1786.852380952381,11.299683939918493,0.7000000000000455,12.100000000000136
2021-09-03,1833.7,113.03,1809.0714285714287,1800.5285714285715,1786.709523809524,11.350141597570852,4.7000000000000455,13.099999999999909
2021-09-07,1798.5,184.98,1815.1714285714286,1803.6642857142856,1787.8904761904764,11.492564884229784,-22.200000000000045,26.0
2021-09-08,1793.5,252.48,1815.642857142857,1804.4285714285713,1789.5761904761907,10.567222457929734,35.0,39.799999999999955
2021-09-09,1800.0,161.26,1811.9285714285713,1805.0785714285714,1792.7666666666669,13.22153726380706,2.599999999999909,21.300000000000182
2021-09-10,1792.1,154.13,1810.1857142857145,1806.2857142857142,1796.0190476190478,13.963097623281516,-9.099999999999909,18.300000000000182
2021-09-13,1794.4,136.25,1806.4714285714285,1806.8642857142859,1797.8666666666668,14.931478413681974,4.100000000000136,17.799999999999955
2021-09-14,1807.1,114.31,1803.3857142857144,1806.0142857142857,1799.8952380952383,14.865892570040026,-4.600000000000136,15.799999999999955
2021-09-15,1794.8,197.95,1802.7571428571428,1805.9142857142856,1801.2714285714287,14.555395006963376,-12.299999999999955,30.0
2021-09-16,1756.7,139.3,1797.2,1806.1857142857145,1801.5095238095237,5.177515491612805,11.799999999999955,16.799999999999955
2021-09-17,1751.4,255.27,1791.2285714285713,1803.4357142857145,1800.0285714285715,16.0716846540208,38.799999999999955,51.799999999999955
2021-09-20,1763.8,183.25,1785.2142857142858,1798.5714285714287,1798.457142857143,21.900337027178793,3.199999999999818,20.700000000000045
2021-09-21,1778.2,152.45,1780.042857142857,1795.1142857142856,1797.5380952380951,22.100140055562125,-9.599999999999909,26.100000000000136
2021-09-22,1778.8,141.62,1778.0571428571432,1792.2642857142857,1797.2619047619048,21.451173794040596,-12.700000000000045,24.5
2021-09-23,1749.8,172.35,1775.8285714285714,1789.607142857143,1795.952380952381,20.2468692465032,-3.7999999999999545,23.800000000000182
2021-09-24,1751.7,225.46,1767.642857142857,1785.2,1793.157142857143,16.78370808677767,19.40000000000009,39.59999999999991
2021-09-27,1752.0,151.55,1761.4857142857143,1779.3428571428574,1791.2857142857142,12.526296149996746,-8.0,17.799999999999955
2021-09-28,1737.5,137.57,1760.814285714286,1776.0214285714287,1789.2285714285713,12.944552080731059,-0.20000000000004547,16.200000000000045
2021-09-29,1724.9,215.84,1758.8285714285714,1772.0214285714287,1785.3238095238094,15.452584927827369,12.5,26.5
2021-09-30,1758.5,2.05,1753.2714285714285,1766.6571428571428,1781.1666666666667,19.760880065213033,11.099999999999909,23.899999999999864
2021-10-01,1760.1,15.87,1750.4571428571428,1764.2571428571428,1778.3285714285714,16.79988662091359,-30.40000000000009,41.799999999999955
2021-10-04,1769.4,5.81,1747.7857142857142,1761.8071428571432,1775.6666666666667,12.470823091151518,-1.0,14.800000000000182
2021-10-05,1762.8,2.67,1750.5857142857144,1759.1142857142856,1773.661904761905,14.951970725318755,-7.0,22.899999999999864
2021-10-06,1763.7,4.83,1752.1714285714286,1756.8285714285714,1770.2857142857142,15.661599991222781,10.100000000000136,21.800000000000182
2021-10-07,1761.1,3.61,1753.8428571428572,1757.3285714285714,1768.6285714285714,16.25339524967651,-1.2999999999999545,19.5
2021-10-08,1759.4,5.37,1757.2142857142858,1758.0214285714287,1767.0857142857142,14.668836419569931,4.600000000000136,14.799999999999955
2021-10-11,1757.7,7.54,1762.142857142857,1757.7071428571428,1765.1523809523808,3.687301245561244,-3.0,27.600000000000136
2021-10-12,1761.2,4.27,1762.0285714285715,1756.2428571428572,1763.5142857142855,3.828713572255691,2.599999999999909,10.200000000000045
2021-10-13,1796.7,4.82,1762.185714285714,1754.9857142857143,1761.9333333333332,3.7582924186508855,-5.5,17.90000000000009
2021-10-14,1799.8,5.67,1766.0857142857144,1758.3357142857144,1761.438095238095,13.647152153620835,-34.799999999999955,38.40000000000009
2021-10-15,1770.2,4.07,1771.3714285714284,1761.7714285714285,1761.6761904761906,18.474100274483767,-4.099999999999909,13.699999999999818
2021-10-18,1767.6,3.8,1772.3,1763.071428571429,1762.3190476190475,18.185342082731477,29.200000000000045,32.40000000000009
2021-10-19,1772.4,1.57,1773.2285714285715,1765.2214285714285,1763.090476190476,17.676982612567368,1.900000000000091,10.799999999999955
2021-10-20,1786.8,1.56,1775.0857142857144,1768.6142857142859,1763.5,16.634144459636346,-5.600000000000136,22.100000000000136
2021-10-21,1783.8,4.21,1779.2428571428572,1770.6357142857144,1763.9095238095238,15.133611283347589,-15.299999999999955,20.0
2021-10-22,1798.3,1.02,1782.4714285714285,1772.3285714285716,1764.147619047619,12.88677801540445,0.7000000000000455,11.599999999999909
